"id","code","name","address","developer_name","master_plan_url","infrastructure_map_url","construction_start_date_from","handover_date","rank","total_area","ctsn_dens","total_property","min_selling_price","max_selling_price","min_unit_price","max_unit_price","blocks","number_ele","number_living_floor","number_basement","min_prop_per_floor","max_prop_per_floor","bike_parking_monthly","car_parking_monthly","latitude","longitude"
"ed577dd4-65d4-0aa0-b86b-9d3dca686acf","Khu đô thị Trung Hòa Nhân Chính","Khu đô thị Trung Hòa Nhân Chính","P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội","Tổng Công ty Xuất Nhập Khẩu và Xây Dựng Việt Nam Vinaconex","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/Khu%20%C4%91%C3%B4%20th%E1%BB%8B%20Trung%20H%C3%B2a%20Nh%C3%A2n%20Ch%C3%ADnh.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2003-01-01","2006-01-01","",30,0.5,0,3243766500,13390878900,46985540,67277568,0,3,34,1,1,12,100000,1000000,21.010157,105.798613
"de3d2e24-814a-55d9-7bdc-dbbfcdfd6b03","Khu đô thị Vĩnh Hoàng","Khu đô thị Vĩnh Hoàng","P. Vĩnh Hưng, Q. Hoàng Mai, TP. Hà Nội","CTCP Đầu tư Xây dựng Phát triển Nhà số 7","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/Khu%20%C4%91%C3%B4%20th%E1%BB%8B%20V%C4%A9nh%20Ho%C3%A0ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2008-01-01","2015-02-01","",14.29,0.31,0,2030169799,3178317304,37546413,44701038,0,3,15,1,10,10,120000,1200000,20.984742,105.869521
"ae72f079-f787-981a-9695-6ea025c7f78b","Khu đô thị Xa La","Khu đô thị Xa La","P. Phúc La, Q. Hà Đông, TP. Hà Nội","Xí nghiệp Xây dựng Tư nhân số 1 Lai Châu","","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2007-01-01","2012-01-01","Trung cấp",20.95,0.35,0,1143769725,4011952956,16877037,38353401,0,3,34,1,9,28,90000,1200000,20.962822,105.792479
"f9741ca5-ff91-199f-dc96-597b7fbc4ed6","Kim Văn Kim Lũ","Kim Văn Kim Lũ","P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội","Công ty Cổ phần Xây dựng số 2","https://storage.cloud.google.com/cdn.onehousing.vn/HD/Projects2/Urgent/Kim%20V%C4%83n%20Kim%20L%C5%A9/Kim%20V%C4%83n%20Kim%20L%C5%A9.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2012-12-01","2014-06-01","Trung cấp",26.9,0.37,0,1224696486,3639755015,30972825,52888464,0,7,45,1,18,24,80000,1000000,20.97258,105.820212
"c6f969c4-675a-9cf4-3a1a-a49e08f59c36","King Palace","King Palace","P. Thượng Đình, Q. Thanh Xuân, TP. Hà Nội","Công Ty Cổ Phần Bất Động Sản Hoa Anh Đào","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/238.%20King%20Palace/238.%20King%20Palace.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2018-08-28","2020-05-20","Cao cấp",6.97,0.45,410,4684172504,14525706287,42656917,65972814,1,7,36,3,13,13,120000,1500000,21.000519,105.815014
"481b8775-9c8d-afb5-d4c9-3c0444c4336c","La Casta Tower","La Casta Tower","P. Phú La, Q. Hà Đông, TP. Hà Nội","Công ty TNHH Hibrand Việt Nam","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/La%20Casta%20Tower/La%20Casta%20Tower.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2022-05-01","Trung cấp",1.08,0.49,522,2526330946,6453173269,47537463,57869338,2,5,25,2,12,14,100000,1400000,20.96002,105.766425
"6ae0d9d4-38a9-1a61-9235-ebcf57eb94ff","Le Capitole","Le Capitole","P. Trung Liệt, Q. Đống Đa, TP. Hà Nội","Công ty cổ phần Đầu tư và Phát triển Nhà Hà Nội số 52","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Le%20Capitole/Le%20Capitole.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_%C4%90%E1%BB%91ng%20%C4%90a.png","2000-12-31","2020-01-01","Cao cấp",0.22,0.55,162,2427888590,5860100128,52061823,62407881,1,5,21,3,12,12,120000,2000000,21.006812,105.821207
"d3b4a32e-7e34-56c8-1ea6-2a8c407f1bc3","Le Grand Jardin","Le Grand Jardin","P. Phúc Đồng, Q. Long Biên, TP. Hà Nội","Công ty cổ phần phát triển nhà Hà Nội số 3 (Hanco 3)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/28.%20Le%20Grand%20Jardin/28.%20Le%20Grand%20Jardin.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2018-01-01","2000-12-31","Trung cấp",2.67,0.39,546,2445263370,5189019492,41935178,55804665,4,3,15,1,1,10,80000,1200000,21.037431,105.907602
"d18540a3-d5d5-46e7-4b57-b27da126b237","Lilama Plaza","Lilama Plaza","P. Lĩnh Nam, Q. Hoàng Mai, TP. Hà Nội","Công ty Cổ phần Lilama","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/20072022/Lilama%20Plaza.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2009-02-01","Bình dân",4.43,0.4,270,2446437453,3924193612,28094123,32844236,2,4,27,2,6,13,100000,1200000,20.98908,105.864965
"85f0c680-f519-96e7-9c72-ac2850ca97ec","Lotus Lake View","Lotus Lake View","P. Gia Thụy, Q. Long Biên, TP. Hà Nội","Công ty Đầu tư xây dựng và Phát triển Nhà số 5 (Handico 5)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/35.%20Lotus%20Lake%20View/35.%20Lotus%20Lake%20View.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2013-01-01","2000-12-31","Trung cấp",1.06,0.38,411,3103862261,5719568234,36260073,45275212,3,4,13,1,9,14,100000,0,21.047966,105.88575
"762bab2e-b5f0-c6b0-6070-52db2c1ef653","Luxury Park Views","Luxury Park Views","P. Yên Hòa, Q. Cầu Giấy, TP. Hà Nội","Công ty cổ phần đầu tư Phan Nguyễn","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/98.%20Luxury%20Park%20Views/98.%20Luxury%20Park%20Views.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2017-01-01","2000-12-31","Cao cấp",0.16,69.8,119,4485005680,8555425635,62703009,76520706,1,4,28,3,7,7,0,0,21.025626,105.791078
"a2811175-f11b-73ab-8f32-7816c026717d","Lộc Ninh Singashine","Lộc Ninh Singashine","TT. Chúc Sơn, H. Chương Mỹ, TP. Hà Nội","Công ty CP Lộc Linh","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/20072022/L%E1%BB%99c%20Ninh%20Singashine.jpg","","2000-12-31","2016-01-01","Bình dân",0.59,0.69,448,1018138681,1951394508,20318420,24690690,2,4,19,1,16,16,70000,1000000,20.925921,105.711762
"a3025b8d-1adc-f016-9484-cb607294dd45","M5 Nguyễn Chí Thanh","M5 Nguyễn Chí Thanh","P. Láng Hạ, Q. Đống Đa, TP. Hà Nội","Công ty Đầu tư Xây lắp và Phát triển Nhà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/M5%20Nguy%E1%BB%85n%20Ch%C3%AD%20Thanh.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_%C4%90%E1%BB%91ng%20%C4%90a.png","2006-01-01","2008-01-01","",0.43,0.55,0,5897632510,7828563371,48334119,57269457,0,4,31,5,8,8,100000,1200000,21.021025,105.809752
"3331d0f7-a46b-3a96-9529-cf243779c5c4","MD Complex Tower","MD Complex Tower","P. Cầu Diễn, Q. Nam Từ Liêm, TP. Hà Nội","Tổng Công ty Đầu tư Phát triển nhà và Đô thị Bộ Quốc Phòng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/188.%20MD%20Complex%20Tower/188.%20MD%20Complex%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2011-01-01","2000-12-31","Trung cấp",0.65,0.41,208,4525931745,8121230119,50052898,58965883,1,4,29,3,8,8,77000,1100000,21.034163,105.765539
"df353acd-f3d8-b206-45c2-ee2a08c683c3","MHD Trung Văn","MHD Trung Văn","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","Liên Danh Công Ty HANCIC – Công Ty MHD","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/MHD%20Trung%20V%C4%83n.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2018-01-01","2023-06-01","",0.83,0.35,0,1276373795,7553224733,23696569,57029705,0,7,39,2,8,14,100000,1000000,20.992641,105.78781
"593af29f-40b9-11d5-e4a7-cd0035b81eb5","Mandarin Garden","Mandarin Garden","P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội","Tập đoàn Hòa Phát","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/99.%20Mandarin%20Garden/99.%20Mandarin%20Garden.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2010-01-01","2000-12-31","Cao cấp",25.89,0.36,900,8056692945,23456652682,69439676,94036984,4,3,28,2,7,14,120000,1200000,21.005359,105.798834
"0c33aab7-9ff4-edb2-46f9-2a1e6e52db40","Masteri Centre Point","Masteri Centre Point","P. Long Bình, TP. Thủ Đức, TP. Hồ Chí Minh","Masterise Homes","","","2020-10-14","2023-12-01","Cao cấp",7,0.3,0,3635718518,40165482690,67456125,221176957,0,5,22,2,11,17,0,0,10.840823,106.84032
"2ad91005-b784-9196-1cbd-81294ac738b2","Masteri Sky Avenue","Masteri Grand Avenue","X. Đông Hội, H. Đông Anh, TP. Hà Nội",,"","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_%C4%90%C3%B4ng%20Anh.png","2000-12-31","2000-12-31","",0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
"abc2e2f3-2e48-6fc2-e107-2003cc88149a","Metropolitan","Metropolitan","P. Định Công, Q. Hoàng Mai, TP. Hà Nội","Tổng công ty 36 – Bộ Quốc Phòng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/Master%20plan%20update%202/Metropolitan/Metropolitan.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2014-01-01","2000-12-31","Trung cấp",0.75,45.1,564,2734179724,5184147620,45905108,60508429,2,5,25,2,13,16,120000,1300000,20.97915,105.83512
"4f33da4b-c5dc-e0ef-a332-8e5bd8cc89a5","Mipec Riverside","Mipec Riverside","P. Ngọc Lâm, Q. Long Biên, TP. Hà Nội","Công ty cổ phần hóa dầu quân đội (Mipec)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/23.%20Mipec%20Riverside/23.%20Mipec%20Riverside.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2011-01-01","2000-12-31","Cao cấp,Trung cấp",1.67,0.44,862,3833011111,17487773313,41755623,71062746,2,7,35,3,15,15,0,0,21.045379,105.86668
"92cb8bee-6c7b-f870-03fb-645000f521da","Mipec Rubik 360","Mipec Rubik 360","P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội","Công ty cổ phần thương mại và dịch vụ Xuân Thủy","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/Mipec%20Rubik%20360.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2019-03-01","2022-06-01","",4.16,0.36,0,3372938596,9581944980,57682407,79861276,0,8,35,3,15,17,100000,1000000,21.070297,105.791443
"0458b022-7760-f7d1-94f8-8e4f6acf7bf8","Mipec Tower","Mipec Tower","P. Ngã Tư Sở, Q. Đống Đa, TP. Hà Nội","Công ty cổ phần Hóa dầu Quân đội MIPEC","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/20072022/Mipec%20Tower.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_%C4%90%E1%BB%91ng%20%C4%90a.png","2000-12-31","2011-04-01","Trung cấp",2.4,0.54,302,4867367508,11023632064,44461522,64553189,2,4,27,2,8,8,100000,1200000,21.005502,105.823953
"78471735-f81b-e415-4c5b-e0ab3887ba89","Mulberry Lane","Mulberry Lane","P. Mộ Lao, Q. Hà Đông, TP. Hà Nội","Công ty TNHH Capitalland - Hoàng Thành","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/136.%20Mulberry%20Lane/136.%20Mulberry%20Lane.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2009-01-01","2000-12-31","Trung cấp",2.4,0.32,1474,2122572220,11750604696,39872231,54004817,5,3,35,0,10,14,0,0,20.98682,105.78545
"b6331400-59a5-6775-08d2-9d55dbbcb83f","Mỹ Sơn Tower","Mỹ Sơn Tower","P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội","Công ty CP Đầu tư & Xuất nhập khẩu Mỹ Sơn","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/240.%20M%E1%BB%B9%20S%C6%A1n%20Tower/240.%20M%E1%BB%B9%20S%C6%A1n%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2014-01-01","2000-12-31","Trung cấp",0.51,0.4,340,2216366636,3988559190,32370785,40130354,2,3,22,2,10,10,120000,1500000,20.998033,105.80726
"91e1f7fe-b683-4f3a-97c6-e9470938c2a2","Mỹ Đình Pearl","Mỹ Đình Pearl","P. Phú Đô, Q. Nam Từ Liêm, TP. Hà Nội","SSG Group","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/189.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Pearl%201/189.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Pearl%201.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2010-01-01","2000-12-31","Cao cấp",3.81,0.25,968,2838520713,18575223081,55161991,86887125,2,7,36,2,14,15,90000,1200000,21.006477,105.769634
"4fb23e1d-c476-0960-5891-db7ae2f8d446","Mỹ Đình Plaza","Mỹ Đình Plaza","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Công ty cổ phần xây lắp điện PCC1","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/190.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Plaza/190.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Plaza.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2011-01-01","2000-12-31","Trung cấp",0.66,0.37,352,3224349997,4966273234,47023505,50122362,1,8,25,1,16,16,0,0,21.03089,105.77557
"7cf581d2-6814-ac88-7c8b-4465b90599b7","Mỹ Đình Plaza 2","Mỹ Đình Plaza 2","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Công Ty Cổ Phần đầu tư địa ốc Mỹ Đình ( trực thuộc PCC1)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/191.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Plaza%202/191.%20M%E1%BB%B9%20%C4%90%C3%ACnh%20Plaza%202.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2016-01-01","2000-12-31","Trung cấp",0.5,0.48,480,3819457998,6889650286,53051356,71561738,2,4,28,3,10,10,120000,1200000,21.029202,105.77753
"73a74526-c968-4510-3d63-08c34f633651","N04B1 Dịch Vọng","N04B1 Dịch Vọng","P. Dịch Vọng, Q. Cầu Giấy, TP. Hà Nội","Công ty cổ phần phát triển Đô Thị Từ Liêm ( Công ty cổ phần Lideco1)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/N04B1%20D%E1%BB%8Bch%20V%E1%BB%8Dng.PNG","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2014-05-01","2015-11-01","",0.18,0.23,0,2948766837,5274101424,54185478,61507279,0,3,17,1,8,8,100000,1500000,21.029689,105.792205
"439b28ae-8046-1e0b-0d81-5c134cc71c75","N05 Trần Duy Hưng","N05 Trần Duy Hưng","P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội","Tổng Công ty cổ phần XNK và xây dựng Việt Nam (Vinaconex).","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/101.%20N05%20Tr%E1%BA%A7n%20Duy%20H%C6%B0ng/101.%20N05%20Tr%E1%BA%A7n%20Duy%20H%C6%B0ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2007-01-01","2000-12-31","Trung cấp",0.67,0.41,748,7842913504,9816968715,48195417,60142669,4,3,29,3,8,10,60,1,21.007331,105.802216
"6a97c3ba-6ccb-a6e2-3938-4bc7886e9e97","N07 Dịch Vọng","N07 Dịch Vọng","P. Dịch Vọng, Q. Cầu Giấy, TP. Hà Nội","Công ty CP Thanh Bình Hà Nội - trực thuộc Bộ Quốc phòng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/N07%20D%E1%BB%8Bch%20V%E1%BB%8Dng.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2000-12-31","2007-09-01","Trung cấp",1.5,0.45,364,1716820929,4871191232,26443549,35426908,2,3,27,2,6,11,100000,1200000,21.029684,105.794994
"f29738f1-f804-0ad4-7113-d6c40924336e","NO-08 Giang Biên","NO-08 Giang Biên","P. Giang Biên, Q. Long Biên, TP. Hà Nội","Công ty CP Đầu Tư Phát Triển Nhà Hà Nội số 5","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Urgent/NO-08%20Giang%20Bi%C3%AAn/NO-08%20Giang%20Bi%C3%AAn.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2000-12-31","2018-07-01","Trung cấp",0.97,0.3,220,2510098165,3069063010,38676396,42602207,2,3,15,0,10,10,60000,1100000,21.06252,105.91307
"d065626b-ae02-8e8d-760b-895b70916075","NT Home","NT Home","P. Phương Canh, Q. Nam Từ Liêm, TP. Hà Nội","Công ty cổ phần đầu tư xây dựng NHS - Công ty TNHH Sơn Dương - Công ty cổ phần Đầu tư Bất động sản Bắc 9","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/NT%20Home/NT%20Home.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2000-12-31","2021-04-01","Trung cấp",0.5,0.62,552,1769137562,3342546354,38602200,43353390,2,6,25,2,12,12,60000,1200000,21.055215,105.730058
"8914d86c-4d1b-e306-75af-cf84951c4e15","Nam Đô Complex","Nam Đô Complex","P. Thịnh Liệt, Q. Hoàng Mai, TP. Hà Nội","Công ty CP Đầu tư Dầu khí Toàn cầu GP-Invest","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/Master%20plan%20update%202/Nam%20%C4%90%C3%B4%20Complex/Nam%20%C4%90%C3%B4%20Complex.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2010-01-01","2000-12-31","Trung cấp",2.62,0.4,860,2850850134,5964544069,40227080,46477381,4,3,28,2,8,11,0,0,20.979476,105.844927
"15caa5c6-eadc-e753-fb92-5f56a8add0f0","New Horizon City","New Horizon City","P. Mai Động, Q. Hoàng Mai, TP. Hà Nội","Liên danh giữa Công ty TNHH MTV Đầu tư Việt Hà và Công ty CP Xây dựng và Kỹ thuật Việt Nam Vinaenco","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/New%20Horizon%20City.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2015-04-01","2017-04-01","Trung cấp",1.99,0.42,0,2828566522,4814645873,38310470,47589564,0,4,30,2,10,20,90000,1000000,20.989565,105.86547
"05c2179e-c78b-b707-5647-c1c43fa47bc7","New Skyline","New Skyline","P. Văn Quán, Q. Hà Đông, TP. Hà Nội","Tổng công ty Đầu tư và phát triển nhà và đô thị (HUD)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/137.%20New%20Skyline/137.%20New%20Skyline.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2009-01-01","2000-12-31","Trung cấp",0.75,0,324,4711072044,11391801918,42611676,52904494,2,4,36,2,8,8,0,0,20.976475,105.789906
"555fbc1e-d189-d4d5-4b44-b071aba8e68e","New Space Giang Biên","New Space Giang Biên","P. Giang Biên, Q. Long Biên, TP. Hà Nội","Công ty TNHH MTV Đầu tư Xây lắp và Phát triển Nhà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/20072022/New%20Space%20Giang%20Bi%C3%AAn.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2000-12-31","2015-01-01","Trung cấp",0.8,0.37,124,2203120644,3368284205,36718677,40677797,4,0,9,0,5,8,100000,1200000,21.060965,105.913556
"0b16c622-fae9-1664-f7bf-52e70d375222","Newhouse Xa La","Newhouse Xa La","P. Phúc La, Q. Hà Đông, TP. Hà Nội","Liên doanh: Công ty Cổ phần thương mại Ngôi nhà mới (thuộc Tập Đoàn Lã Vọng)
– Công ty TNHH Một thành viên đầu tư phát triển thủy lợi Sông Nhuệ","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/Newhouse%20Xa%20La.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2015-12-01","Trung cấp",1.14,0.56,66,2017958346,2416874310,31190012,36919390,1,3,21,1,6,6,100000,1100000,20.9603,105.79244
"def63b56-a531-be6b-363f-b9acd4731e95","Northern Diamond","Northern Diamond","P. Long Biên, Q. Long Biên, TP. Hà Nội","Công ty Cổ phần xây dựng Sông Hồng (Incomex)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Urgent/Northern%20Diamond/Northern%20Diamond.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2000-12-31","2019-01-01","Trung cấp",0.92,0.41,192,3699461181,7715521759,33896915,46422817,1,4,19,2,12,12,90000,1200000,21.02594,105.895177
"c5601a38-4bf3-af72-d082-2c739697e0b7","OCT2 Viglacera Xuân Phương","OCT2 Viglacera Xuân Phương","P. Xuân Phương, Q. Nam Từ Liêm, TP. Hà Nội","Tổng công ty Viglacera","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/192.%20OCT2%20Viglacera%20Xu%C3%A2n%20Ph%C6%B0%C6%A1ng/192.%20OCT2%20Viglacera%20Xu%C3%A2n%20Ph%C6%B0%C6%A1ng.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2012-01-01","2000-12-31","Trung cấp",0.32,0,204,1832276481,3434434472,32452730,38034647,1,4,19,1,12,12,0,0,21.026941,105.740651
